"","y","x1","x2","x3","x4","x5","x6"
"21015",1,0,8436,47,393,631,90
"21016",1,1,7549,71,467,801,9
"21017",1,0,7509,53,524,682,34
"21018",0,1,3952,49,521,594,97
"21019",1,0,2291,71,278,830,30
"21020",1,1,7273,26,384,579,2
"21021",0,0,3219,62,610,658,95
"21022",1,0,5321,51,522,745,85
"21023",0,0,3193,77,763,834,77
"21024",1,1,3093,80,636,728,21
"21025",1,1,7084,64,229,582,54
"21026",0,0,8480,32,331,739,24
"21027",0,1,4728,22,417,736,5
"21028",1,0,1901,73,503,704,80
"21029",1,1,3844,57,113,653,17
"21030",1,1,1004,78,147,720,61
"21031",1,1,5209,45,155,764,58
"21032",0,0,2997,21,270,510,92
"21033",1,0,7342,29,433,526,8
"21034",1,1,5795,49,298,707,71
"21035",0,0,6654,23,479,793,19
"21036",1,1,6595,58,849,580,28
"21037",0,0,6098,63,784,561,91
"21038",1,1,8262,44,397,689,2
"21039",1,0,7056,19,256,526,24
"21040",1,0,1400,56,725,591,42
"21041",1,0,2113,72,438,516,80
"21042",0,0,1653,43,141,826,46
"21043",0,0,3038,40,633,820,25
"21044",0,0,3088,42,657,554,58
"21045",1,1,5642,73,180,707,2
"21046",0,0,7326,74,429,731,24
"21047",0,1,7439,50,587,733,84
"21048",0,0,6364,60,607,577,28
"21049",1,1,7808,27,331,698,46
"21050",1,1,3311,52,185,772,79
"21051",0,1,7842,46,246,542,88
"21052",0,1,1668,23,292,577,35
"21053",0,0,4160,34,302,644,62
"21054",1,0,2084,59,731,744,69
"21055",1,1,5035,63,507,777,7
"21056",1,1,4605,43,845,749,46
"21057",0,0,2462,37,135,846,12
"21058",1,0,3234,67,444,543,47
"21059",0,1,3195,74,219,790,79
"21060",0,1,2450,42,739,583,24
"21061",0,0,1404,23,336,776,15
"21062",1,1,5174,31,550,779,77
"21063",0,0,7358,33,575,629,90
"21064",0,1,7942,69,218,710,33
"21065",0,0,6211,29,379,773,69
"21066",1,1,6491,45,187,755,58
"21067",1,0,7693,36,484,777,59
"21068",1,1,2110,78,180,755,34
"21069",0,1,5227,71,297,711,76
"21070",1,1,1641,30,475,798,79
"21071",0,0,7753,74,471,775,97
"21072",0,0,7108,36,806,697,8
"21073",1,1,1339,39,378,700,47
"21074",1,0,6086,32,493,688,60
"21075",0,1,4953,66,497,597,91
"21076",1,1,7008,33,631,725,55
"21077",1,1,1857,78,512,657,3
"21078",0,0,4749,21,459,824,40
"21079",0,1,4106,62,560,524,23
"21080",1,1,2765,75,756,763,42
"21081",0,1,1186,77,165,825,28
"21082",1,0,4190,40,767,670,77
"21083",0,0,5786,39,189,842,79
"21084",0,1,8093,69,405,708,95
"21085",0,0,6157,57,486,717,41
"21086",1,1,1485,57,114,714,65
"21087",1,1,8073,73,179,601,87
"21088",1,1,5826,72,784,724,63
"21089",1,0,5720,56,390,843,40
"21090",1,0,3135,80,601,541,59
"21091",1,0,6054,31,414,560,62
"21092",0,1,6692,47,470,733,52
"21093",1,1,6199,71,671,559,3
"21094",0,0,7044,54,399,738,16
"21095",1,1,3564,62,210,550,88
"21096",1,0,7507,40,159,688,82
"21097",1,1,4113,33,713,778,24
"21098",1,1,2830,79,608,620,100
"21099",0,1,1622,45,664,844,76
"21100",1,1,4905,19,587,605,27
"21101",0,0,4072,34,770,809,68
"21102",0,0,5843,34,788,800,77
"21103",1,1,2801,39,346,618,2
"21104",1,1,1353,24,710,553,44
"21105",0,0,7890,44,497,566,16
"21106",1,0,6549,73,415,619,73
"21107",0,0,1305,55,836,847,95
"21108",1,0,5700,51,414,795,2
"21109",1,1,1603,35,501,570,73
"21110",1,1,7893,77,124,830,12
"21111",0,0,2648,56,651,726,37
"21112",1,1,6507,54,267,624,53
"21113",0,1,6650,31,198,667,86
"21114",1,0,8226,67,423,680,39
"21115",1,0,8478,41,515,641,25
"21116",1,1,8345,66,772,551,5
"21117",1,0,1902,47,549,588,22
"21118",0,1,4537,25,241,797,16
"21119",1,1,1848,47,712,755,2
"21120",1,0,5690,79,606,826,13
"21121",0,0,7028,64,681,724,89
"21122",0,0,1034,38,353,825,50
"21123",1,1,4132,69,212,581,34
"21124",1,0,5214,68,196,638,68
"21125",1,1,3860,59,292,613,29
"21126",0,0,1878,37,420,658,72
"21127",0,1,6589,52,567,814,80
"21128",1,1,5219,32,296,526,80
"21129",0,0,2243,47,145,511,7
"21130",0,0,8047,73,499,838,89
"21131",0,0,6973,27,120,690,12
"21132",0,0,7817,38,145,518,72
"21133",0,0,3869,39,222,810,3
"21134",0,1,4493,71,818,760,46
"21135",1,1,7120,75,120,780,82
"21136",1,1,5913,46,346,836,90
"21137",0,0,7236,28,763,575,7
"21138",0,0,6472,71,277,509,15
"21139",0,1,7079,24,588,574,82
"21140",1,0,6226,45,279,794,72
"21141",1,1,1444,49,726,578,40
"21142",0,1,7560,18,710,563,38
"21143",1,1,2571,28,703,506,50
"21144",1,1,7527,59,102,827,86
"21145",1,1,3997,28,194,568,63
"21146",0,0,7977,69,379,536,37
"21147",1,1,8481,75,589,820,69
"21148",1,1,2925,20,646,504,44
"21149",0,1,5761,55,145,795,84
"21150",0,0,2734,63,527,524,41
"21151",0,1,1746,32,597,674,74
"21152",0,0,7247,34,681,753,82
"21153",0,1,4439,61,742,589,14
"21154",0,1,2241,20,167,576,29
"21155",0,1,2281,62,338,772,88
"21156",0,0,7663,77,185,741,81
"21157",0,0,5821,40,339,637,48
"21158",0,0,1238,50,537,825,93
"21159",1,0,1687,79,732,846,37
"21160",0,1,8426,40,598,732,77
"21161",0,0,2626,55,183,685,71
"21162",1,1,2241,44,564,519,56
"21163",0,0,6462,70,779,751,75
"21164",0,0,2505,40,429,522,77
"21165",1,1,6332,28,794,555,96
"21166",1,0,2662,76,335,567,3
"21167",1,0,7678,79,790,743,47
"21168",1,0,6419,29,484,572,76
"21169",1,0,3977,70,161,807,32
"21170",1,1,5677,45,489,569,85
"21171",1,0,6463,61,572,830,52
"21172",1,1,4579,78,799,587,24
"21173",0,0,2525,23,267,810,41
"21174",1,1,3218,20,637,638,74
"21175",1,0,2357,49,425,807,18
"21176",0,1,1048,60,308,704,42
"21177",0,1,5608,44,632,768,26
"21178",1,0,2508,39,550,507,92
"21179",0,1,8081,25,452,673,54
"21180",0,0,5516,63,162,747,90
"21181",1,1,5337,50,441,688,8
"21182",0,1,4097,18,237,647,62
"21183",1,1,1128,42,304,563,56
"21184",1,1,3218,29,838,607,54
"21185",0,0,7752,64,265,789,32
"21186",1,1,7205,78,692,581,19
"21187",0,0,3901,77,469,744,12
"21188",0,1,2204,52,302,762,32
"21189",0,0,3284,33,348,692,80
"21190",1,0,7463,49,692,743,18
"21191",1,1,4013,62,846,690,41
"21192",0,0,1853,22,279,673,48
"21193",1,1,6995,55,370,785,54
"21194",1,0,8390,56,177,840,36
"21195",1,0,3038,52,236,511,83
"21196",1,1,3488,58,773,517,66
"21197",0,0,4085,36,290,501,76
"21198",0,1,1153,19,106,703,35
"21199",0,1,1732,20,278,698,54
"21200",1,1,4643,64,359,682,38
"21201",1,0,1239,74,686,622,86
"21202",0,0,4820,28,298,658,64
"21203",0,0,6175,72,796,687,73
"21204",0,0,5316,42,169,506,13
"21205",0,1,8286,30,375,721,75
"21206",1,0,3393,75,200,516,39
"21207",1,1,7061,75,345,751,98
"21208",0,1,3360,20,366,830,65
"21209",0,0,1341,25,659,757,17
"21210",1,1,5488,76,590,602,50
"21211",1,1,2666,61,233,706,28
"21212",0,0,4435,73,503,818,98
"21213",1,1,5423,48,619,731,82
"21214",1,0,2163,72,235,654,48
"21215",0,0,3620,27,756,564,13
"21216",1,0,6532,45,274,683,65
"21217",0,0,6915,29,178,664,78
"21218",0,0,1873,30,625,700,21
"21219",1,1,8319,47,100,790,4
"21220",0,0,1225,22,599,695,56
"21221",1,1,5645,71,787,761,70
"21222",0,0,1439,58,334,700,37
"21223",0,0,6693,59,743,523,67
"21224",0,1,8477,41,752,599,46
"21225",0,0,7525,43,601,528,63
"21226",0,0,1697,23,536,755,47
"21227",1,1,7464,19,750,625,74
"21228",0,1,1277,36,647,809,48
"21229",0,1,1836,76,151,614,65
"21230",1,1,5051,39,634,548,81
"21231",0,1,3998,30,436,748,90
"21232",0,0,8204,46,329,819,18
"21233",1,1,5575,59,774,748,35
"21234",1,1,6323,76,631,829,53
"21235",0,0,5816,30,254,511,7
"21236",1,0,1074,56,401,827,14
"21237",1,1,4172,41,674,722,98
"21238",0,0,4728,55,680,662,15
"21239",1,1,3079,24,192,618,57
"21240",1,0,6232,73,710,598,41
"21241",1,1,3293,47,442,514,11
"21242",1,1,2500,54,552,788,38
"21243",1,1,2988,35,638,728,63
"21244",0,0,4040,62,655,547,91
"21245",1,1,7426,63,517,517,40
"21246",1,1,4284,75,449,697,85
"21247",1,1,7743,30,483,661,5
"21248",0,0,7240,37,290,606,6
"21249",0,0,4522,56,712,666,87
"21250",0,1,2510,44,432,792,80
"21251",0,1,7539,20,327,715,66
"21252",0,0,4455,78,508,547,44
"21253",0,1,8491,19,532,766,97
"21254",0,0,5371,68,787,554,52
"21255",0,1,5211,24,532,783,32
"21256",1,1,1938,58,418,740,47
"21257",0,0,4757,40,213,603,82
"21258",1,1,7919,60,626,650,41
"21259",0,1,4162,26,301,695,13
"21260",1,1,7961,68,827,643,15
"21261",1,1,7885,60,444,571,89
"21262",1,1,4700,74,384,828,9
"21263",0,1,4255,53,810,555,68
"21264",1,1,2255,38,464,744,34
"21265",0,0,1413,26,810,661,88
"21266",0,0,1233,21,121,562,6
"21267",0,1,2357,22,343,724,41
"21268",1,1,7922,28,107,790,54
"21269",1,1,2997,24,143,543,72
"21270",1,1,7090,52,279,727,21
"21271",0,1,2921,31,495,545,27
"21272",0,0,6588,64,485,809,53
"21273",0,1,5513,67,395,847,86
"21274",0,1,1143,23,309,783,21
"21275",0,1,3931,27,640,607,78
"21276",0,0,2595,52,724,543,81
"21277",0,1,2734,54,137,535,39
"21278",1,1,1274,78,350,796,41
"21279",1,1,2052,38,668,633,84
"21280",0,1,7446,34,375,540,9
"21281",0,1,2041,53,752,821,29
"21282",0,0,2107,56,212,718,14
"21283",1,1,2552,78,314,721,3
"21284",1,0,7381,23,844,548,36
"21285",1,1,3234,47,523,808,89
"21286",0,1,8432,46,677,570,95
"21287",1,0,1571,73,691,615,30
"21288",1,1,3254,66,109,643,83
"21289",1,1,2665,74,812,641,20
"21290",0,1,1305,74,474,841,82
"21291",1,1,6078,74,814,599,64
"21292",0,1,7063,23,696,789,36
"21293",0,0,2384,74,230,616,62
"21294",1,0,1577,39,164,528,75
"21295",1,0,8208,77,274,697,55
"21296",1,0,3884,75,727,782,98
"21297",0,0,5219,74,443,787,72
"21298",1,0,7146,45,346,609,31
"21299",1,1,6746,50,283,503,9
"21300",0,1,8000,58,439,611,6
"21301",1,1,4102,64,703,784,42
"21302",0,0,1297,76,377,827,26
"21303",0,0,3277,24,135,521,5
"21304",1,0,8157,44,640,546,48
"21305",0,1,7738,45,317,773,10
"21306",0,1,4538,30,408,525,86
"21307",0,0,7606,66,436,711,32
"21308",0,1,3855,51,354,601,13
"21309",1,1,4115,64,664,612,77
"21310",0,1,7925,40,430,618,56
"21311",0,0,6226,21,343,715,29
"21312",1,0,6469,29,177,514,40
"21313",0,0,1057,66,115,629,44
"21314",1,1,2851,24,792,742,11
"21315",0,0,6914,75,402,510,50
"21316",1,1,7863,73,241,830,58
"21317",1,0,2519,78,394,603,50
"21318",1,0,7918,64,437,635,64
"21319",0,1,6984,36,807,640,96
"21320",0,1,3832,69,650,767,28
"21321",0,0,3382,56,649,828,51
"21322",0,0,7925,23,248,570,51
"21323",0,0,3445,24,523,839,91
"21324",0,0,5452,71,698,762,26
"21325",0,1,2069,45,520,775,7
"21326",1,0,1623,78,694,642,48
"21327",1,0,7979,45,218,574,97
"21328",1,1,7809,67,691,641,62
"21329",0,1,1594,40,499,596,3
"21330",1,1,8139,49,217,623,91
"21331",0,1,5952,60,313,612,92
"21332",1,0,2718,53,785,746,76
"21333",1,1,3122,38,113,796,17
"21334",1,1,1475,70,784,752,30
"21335",0,0,1231,26,516,584,47
"21336",0,0,7103,42,437,562,19
"21337",0,1,4891,59,533,689,89
"21338",1,1,2773,33,494,769,40
"21339",0,1,4929,51,121,802,41
"21340",1,0,6076,78,119,609,69
"21341",1,1,5938,34,129,513,70
"21342",1,1,2189,79,330,512,42
"21343",0,1,2648,66,596,680,95
"21344",1,1,4080,32,802,570,1
"21345",0,0,5581,33,300,761,38
"21346",0,1,4828,22,547,564,82
"21347",1,0,8393,47,208,776,35
"21348",0,1,3565,65,758,785,16
"21349",0,1,2081,20,810,581,20
"21350",1,0,3011,38,535,819,37
"21351",0,1,6911,28,504,650,8
"21352",0,0,3722,69,549,803,95
"21353",0,0,3405,65,164,541,95
"21354",1,0,5921,48,372,604,4
"21355",0,1,6251,61,768,653,45
"21356",1,1,7422,69,433,569,11
"21357",1,1,8461,73,709,739,95
"21358",1,1,3230,77,631,613,81
"21359",0,0,5837,35,508,716,78
"21360",0,0,3425,64,303,777,86
"21361",0,0,6959,65,133,633,58
"21362",1,1,3736,52,736,562,24
"21363",1,1,8465,76,808,567,41
"21364",1,0,3219,35,125,574,41
"21365",0,0,4231,78,638,669,72
"21366",0,0,7833,23,171,822,22
"21367",0,0,2247,24,849,556,38
"21368",0,1,2346,57,242,648,16
"21369",0,1,4597,23,819,766,77
"21370",1,1,2428,26,834,598,40
"21371",1,1,4677,76,401,637,97
"21372",0,0,5934,37,293,515,87
"21373",1,1,1150,29,495,628,6
"21374",0,0,4753,39,227,840,98
"21375",0,0,2787,55,639,837,18
"21376",1,0,1775,70,735,655,18
"21377",1,1,7072,46,253,821,24
"21378",0,1,3955,30,171,613,23
"21379",1,1,4637,65,739,506,49
"21380",0,0,2581,19,730,765,100
"21381",0,0,2259,67,281,784,75
"21382",0,0,6164,65,206,753,72
"21383",1,0,7132,46,187,599,9
"21384",1,1,5871,79,641,680,83
"21385",0,0,6361,53,585,789,68
"21386",1,0,1837,28,505,714,59
"21387",1,1,3725,25,796,668,17
"21388",0,0,6071,19,716,824,31
"21389",0,1,6384,41,667,582,61
"21390",0,0,1599,55,716,678,9
"21391",0,1,6289,61,426,739,71
"21392",0,1,2455,48,719,803,35
"21393",0,0,6434,60,641,687,86
"21394",0,1,5757,57,848,775,49
"21395",1,0,1407,41,332,608,71
"21396",0,0,3824,56,525,508,75
"21397",0,0,6307,65,764,732,79
"21398",0,1,7327,59,543,646,14
"21399",0,1,7705,77,645,652,40
"21400",1,1,3117,58,813,506,43
"21401",0,1,4148,40,568,581,95
"21402",1,0,7926,25,149,638,12
"21403",1,1,2601,59,433,505,36
"21404",1,0,3296,59,664,797,70
"21405",1,1,4039,68,718,626,69
"21406",0,1,3202,44,552,810,45
"21407",1,0,3023,80,353,669,78
"21408",0,1,1000,60,419,523,65
"21409",0,0,2024,69,229,652,86
"21410",0,0,5537,53,337,634,81
"21411",1,1,7311,38,529,814,60
"21412",0,0,1053,20,789,647,68
"21413",1,0,1513,60,571,769,81
"21414",0,0,1543,22,391,720,87
"21415",1,0,7871,53,353,737,47
"21416",0,1,6603,46,587,622,58
"21417",1,1,4235,52,717,585,75
"21418",1,0,2785,73,634,825,10
"21419",0,1,4211,23,477,709,72
"21420",0,0,3743,44,677,817,97
"21421",0,0,5010,21,112,829,53
"21422",0,1,1861,78,211,696,98
"21423",1,1,5253,30,817,527,28
"21424",0,1,7286,30,745,684,51
"21425",0,1,6099,24,403,844,25
"21426",1,1,3220,79,700,665,13
"21427",0,0,3370,79,149,809,30
"21428",0,1,2805,72,536,707,79
"21429",0,0,1224,27,370,739,43
"21430",1,0,4205,61,192,697,54
"21431",1,1,7714,51,216,644,59
"21432",0,0,6130,30,139,708,49
"21433",0,0,3295,68,706,584,68
"21434",1,1,5967,57,586,647,50
"21435",0,1,7072,36,225,791,11
"21436",0,1,5178,50,319,767,41
"21437",1,1,8282,77,781,650,48
"21438",0,1,5545,36,719,593,44
"21439",0,0,8197,34,442,530,11
"21440",0,1,6732,48,392,826,26
"21441",1,1,4830,59,512,534,65
"21442",0,0,6357,68,605,602,96
"21443",0,0,6449,53,567,679,40
"21444",0,1,4892,72,690,729,19
"21445",0,0,4990,44,380,811,21
"21446",1,0,7573,45,115,778,11
"21447",0,0,7655,28,637,680,16
"21448",0,0,6647,18,743,841,24
"21449",1,1,2829,76,361,847,3
"21450",0,0,8003,29,839,658,11
"21451",1,0,6540,25,618,551,62
"21452",1,1,7162,74,506,774,71
"21453",1,0,3078,50,196,712,89
"21454",1,1,8273,73,520,631,88
"21455",0,0,3670,56,147,794,96
"21456",1,0,4067,36,178,617,5
"21457",1,1,4630,47,618,733,29
"21458",0,1,7212,21,837,827,94
"21459",1,0,2450,71,387,801,8
"21460",1,1,5803,46,847,776,60
"21461",1,0,5548,57,569,645,71
"21462",1,1,5720,47,426,585,62
"21463",0,1,6386,53,724,813,85
"21464",1,1,6010,62,638,608,15
"21465",1,1,6965,39,424,587,78
"21466",1,0,5526,72,344,760,9
"21467",1,1,1476,70,842,671,35
"21468",1,0,7636,47,233,646,14
"21469",1,1,7622,29,639,759,26
"21470",1,1,1261,56,724,753,71
"21471",0,0,3331,71,654,832,27
"21472",0,1,7355,55,130,581,82
"21473",1,1,4804,74,421,801,68
"21474",1,1,3187,71,793,835,49
"21475",1,0,4585,27,375,663,84
"21476",1,0,4898,66,249,570,9
"21477",1,1,1229,45,624,702,56
"21478",1,0,1317,40,748,706,79
"21479",1,0,5683,50,737,639,91
"21480",1,0,2410,78,123,588,14
"21481",1,1,5891,77,139,774,65
"21482",0,0,6239,69,225,755,46
"21483",1,0,5048,70,746,556,79
"21484",1,1,4171,53,331,772,77
"21485",1,0,3837,71,463,607,71
"21486",0,0,6063,70,246,714,60
"21487",0,0,3529,25,607,505,73
"21488",0,1,1645,21,540,524,84
"21489",1,1,6110,75,504,514,52
"21490",1,0,7774,53,799,676,82
"21491",0,1,2906,60,567,786,98
"21492",1,1,6387,76,218,588,65
"21493",1,1,3910,73,813,842,48
"21494",0,0,3668,54,491,660,50
"21495",0,0,5878,71,453,599,59
"21496",1,0,5849,32,814,569,10
"21497",0,1,6035,38,219,822,2
"21498",1,1,4172,26,808,524,96
"21499",0,0,1973,60,552,795,10
"21500",1,1,1789,22,165,575,99
"21501",1,0,7144,72,230,646,75
"21502",1,1,1443,53,702,502,91
"21503",0,0,3189,64,654,575,8
"21504",0,1,4264,68,846,668,9
"21505",1,1,7331,67,240,621,79
"21506",0,1,2158,33,492,520,28
"21507",1,0,1548,55,265,680,36
"21508",1,0,6909,53,764,749,26
"21509",1,1,2114,25,310,575,19
"21510",0,0,1537,24,317,531,7
"21511",0,1,4392,30,625,593,15
"21512",1,1,6211,77,413,622,52
"21513",1,1,1768,80,681,562,18
"21514",0,1,8390,37,395,682,20
"21515",0,0,2320,58,694,714,62
"21516",0,0,1359,22,397,806,29
"21517",1,1,7510,74,249,623,19
"21518",1,1,7131,73,237,505,39
"21519",1,0,5847,68,105,666,32
"21520",0,1,7854,32,779,700,35
"21521",0,1,3125,59,372,604,3
"21522",0,0,3524,69,686,664,36
"21523",1,0,8300,78,812,560,83
"21524",0,0,5381,27,444,786,43
"21525",1,0,2341,73,441,513,83
"21526",0,0,5834,23,183,640,30
"21527",1,0,4871,34,106,714,54
"21528",0,0,5033,57,326,787,54
"21529",1,1,5804,70,335,689,21
"21530",1,0,6256,79,162,559,5
"21531",0,0,1047,23,215,578,72
"21532",1,0,7734,57,829,573,79
"21533",1,1,1233,53,491,509,99
"21534",1,0,1891,78,491,555,81
"21535",0,0,4173,61,850,847,27
"21536",0,0,1424,20,589,631,94
"21537",1,1,4252,27,225,556,44
"21538",0,0,5735,72,763,812,69
"21539",1,1,3360,28,212,725,8
"21540",0,1,5899,51,259,776,94
"21541",0,0,1526,72,459,772,35
"21542",1,0,1403,53,592,766,15
"21543",1,0,2288,73,618,732,2
"21544",0,0,7448,58,128,763,7
"21545",1,0,1681,71,440,667,35
"21546",0,0,2094,22,322,602,4
"21547",0,1,6622,70,352,721,43
"21548",0,0,6981,45,333,723,82
"21549",1,1,4826,22,155,767,87
"21550",1,0,7163,77,475,709,63
"21551",0,0,4529,68,839,762,93
"21552",1,0,5875,69,158,524,24
"21553",0,1,7702,79,224,651,83
"21554",0,0,3136,69,212,817,71
"21555",0,0,2330,60,769,668,44
"21556",0,1,8259,33,337,738,96
"21557",0,1,2695,49,258,749,45
"21558",0,0,3458,57,743,592,81
"21559",0,1,1013,61,325,653,99
"21560",1,1,5876,34,720,606,88
"21561",0,1,5890,45,207,797,95
"21562",0,0,3552,33,591,811,41
"21563",0,1,3446,29,406,791,54
"21564",0,0,4864,35,370,713,17
"21565",0,1,1111,61,190,807,54
"21566",0,0,3174,60,507,799,77
"21567",1,1,7387,73,736,842,18
"21568",1,0,8049,51,119,515,94
"21569",0,0,2576,48,467,742,68
"21570",0,0,2369,27,445,613,88
"21571",0,1,2386,43,548,681,14
"21572",1,1,5683,71,472,717,91
"21573",1,1,8425,36,333,619,42
"21574",1,1,8052,69,688,749,95
"21575",1,0,5067,76,502,542,75
"21576",0,0,6691,28,199,791,45
"21577",1,1,4734,59,351,829,11
"21578",0,0,6254,52,220,634,59
"21579",1,0,4343,24,794,645,74
"21580",0,0,2342,44,626,626,24
"21581",0,0,7909,49,474,559,22
"21582",1,0,6398,71,297,829,57
"21583",0,1,6191,20,132,583,19
"21584",0,1,5046,56,640,600,82
"21585",1,1,4398,44,416,748,41
"21586",1,1,3027,47,649,776,21
"21587",1,1,1242,74,266,821,45
"21588",0,0,4768,26,699,796,87
"21589",0,0,7661,20,362,755,9
"21590",0,1,4540,36,130,507,73
"21591",0,0,1801,30,836,590,98
"21592",0,1,5012,47,175,764,5
"21593",0,1,7534,38,827,786,25
"21594",1,1,2336,51,807,561,53
"21595",1,0,5084,53,459,791,54
"21596",1,0,4284,76,563,564,77
"21597",0,0,7897,63,826,829,57
"21598",1,1,1670,68,239,614,2
"21599",1,0,3842,56,366,711,13
"21600",0,1,2207,22,691,733,16
"21601",1,0,7517,38,166,591,7
"21602",1,0,3496,41,522,643,21
"21603",1,1,7696,43,314,713,88
"21604",1,0,4507,24,254,694,5
"21605",1,0,3884,65,434,820,23
"21606",0,0,3895,75,628,561,67
"21607",1,0,1263,72,223,700,58
"21608",0,0,1275,78,353,738,19
"21609",0,0,4015,19,120,749,28
"21610",1,1,2199,28,724,620,77
"21611",0,0,1118,33,799,727,52
"21612",0,0,1306,56,172,633,99
"21613",1,0,3369,74,357,777,63
"21614",1,1,7437,19,525,613,38
"21615",1,0,7490,35,588,596,89
"21616",0,0,5248,73,260,653,68
"21617",1,0,1411,58,472,631,52
"21618",0,0,8453,21,696,795,68
"21619",0,0,4931,54,631,819,57
"21620",0,0,3720,24,130,689,3
"21621",0,0,1304,53,718,555,7
"21622",0,0,1674,23,709,600,4
"21623",1,0,2731,41,651,759,7
"21624",0,0,8472,64,239,538,50
"21625",1,1,3127,29,422,539,28
"21626",0,0,5651,39,657,794,80
"21627",0,0,3132,21,711,619,42
"21628",0,1,4156,22,411,718,68
"21629",1,0,4242,32,810,552,72
"21630",0,1,1904,69,701,714,43
"21631",1,1,3753,69,432,500,46
"21632",1,1,2299,65,700,557,60
"21633",0,1,6047,55,762,620,97
"21634",1,0,6797,50,546,578,17
"21635",0,0,2168,45,431,703,63
"21636",0,1,2745,54,374,758,80
"21637",0,0,8367,37,253,543,41
"21638",0,1,8277,25,497,787,97
"21639",0,0,3320,21,457,681,35
"21640",0,0,7187,22,387,740,14
"21641",1,0,1715,76,566,661,97
"21642",1,0,1283,33,750,511,83
"21643",1,0,4739,55,541,848,23
"21644",0,1,2443,32,647,762,36
"21645",1,1,3089,67,153,658,44
"21646",0,1,5327,26,713,842,29
"21647",1,1,6029,75,642,753,15
"21648",0,0,1576,35,423,810,38
"21649",0,1,5251,41,436,512,10
"21650",0,0,3762,79,314,813,5
"21651",0,0,2792,61,584,799,51
"21652",1,0,8399,40,365,561,23
"21653",0,1,4209,51,795,783,27
"21654",1,1,1953,77,345,510,99
"21655",1,0,1735,52,638,590,1
"21656",0,0,6259,39,325,844,95
"21657",1,0,7595,48,435,625,6
"21658",0,0,3390,47,346,556,7
"21659",1,1,5739,37,180,629,84
"21660",1,1,3401,60,694,782,88
"21661",0,1,4440,19,121,633,72
"21662",1,1,8302,58,609,578,12
"21663",0,0,1803,57,776,647,28
"21664",0,1,4112,44,377,778,93
"21665",0,0,1707,31,848,624,65
"21666",1,1,4416,66,311,633,51
"21667",1,1,4135,76,704,808,3
"21668",0,0,1823,20,220,722,74
"21669",0,0,7641,34,472,774,50
"21670",0,0,8436,57,698,713,65
"21671",1,0,5800,57,714,552,13
"21672",1,1,6718,66,718,782,96
"21673",1,0,5421,65,787,747,59
"21674",0,1,7534,45,451,786,82
"21675",0,0,4767,30,774,600,90
"21676",0,0,5792,42,471,651,50
"21677",1,0,4451,62,618,626,97
"21678",1,0,5177,47,483,544,56
"21679",1,0,4378,70,179,699,19
"21680",0,0,2014,27,119,656,67
"21681",1,1,6726,47,434,834,13
"21682",1,0,6646,39,697,505,92
"21683",1,1,7924,33,171,688,18
"21684",0,0,5039,73,181,733,97
"21685",1,1,6619,38,728,529,7
"21686",0,0,3827,31,326,799,61
"21687",0,0,5307,71,657,702,96
"21688",1,0,6541,71,202,613,91
"21689",0,0,6107,47,840,534,11
"21690",0,0,3063,45,295,813,68
