,const,x1,x2,x3,x4,x5,x6,PD,Default,y
19974,1.0,1,3958,38,439,509,79,0.5959949811081022,1,0
19975,1.0,1,7629,48,543,519,15,0.678054759680283,1,1
19976,1.0,1,7869,73,183,822,91,0.6771485009236785,1,1
19977,1.0,0,6639,35,624,728,39,0.27228659319577736,0,1
19978,1.0,0,7669,46,794,581,34,0.4792214512465182,0,1
19979,1.0,0,8341,44,115,795,72,0.29960377988174747,0,0
19980,1.0,1,5103,19,102,734,86,0.25491698820987624,0,0
19981,1.0,0,2836,71,616,771,67,0.5686096004450774,1,1
19982,1.0,1,5271,37,598,655,29,0.47012080054277794,0,0
19983,1.0,1,1705,24,355,633,41,0.36503819022208106,0,0
19984,1.0,1,2377,72,432,835,30,0.6592737932909725,1,0
19985,1.0,1,1610,62,281,532,69,0.7766971540200502,1,1
19986,1.0,1,1951,42,301,747,95,0.44485163963188923,0,0
19987,1.0,0,2294,60,822,842,33,0.4063108097514973,0,0
19988,1.0,1,3791,65,578,543,17,0.790443404708273,1,1
19989,1.0,1,6068,22,842,517,12,0.43583984403500453,0,0
19990,1.0,1,7142,30,619,738,56,0.34110030488996307,0,0
19991,1.0,1,4151,25,783,563,16,0.42810902499626136,0,0
19992,1.0,0,3748,29,134,808,60,0.18643906226242862,0,0
19993,1.0,1,8290,29,676,537,74,0.48733976931992334,0,0
19994,1.0,1,1073,26,755,517,75,0.4743276623729303,0,1
19995,1.0,1,5673,19,656,781,85,0.2272782014929935,0,0
19996,1.0,0,3289,47,332,637,18,0.4441148786090008,0,1
19997,1.0,0,2941,44,425,556,41,0.47991444064647965,0,0
19998,1.0,1,6405,32,620,589,69,0.47465690907382707,0,0
19999,1.0,1,5560,32,444,752,73,0.34846638244480466,0,1
20000,1.0,0,8062,65,620,722,20,0.5500506288871326,1,0
20001,1.0,0,3477,65,127,664,4,0.595667708311763,1,0
20002,1.0,0,3338,26,472,731,100,0.20716649717273145,0,0
20003,1.0,1,7632,30,565,588,18,0.45614191232448653,0,1
20004,1.0,0,1047,53,489,692,38,0.45798097425626766,0,1
20005,1.0,0,6216,50,219,833,10,0.3233331370999035,0,1
20006,1.0,0,7301,73,383,520,90,0.7615548821952726,1,1
20007,1.0,1,7138,27,228,584,24,0.4305812343801226,0,0
20008,1.0,0,5428,59,533,575,83,0.6084520242207997,1,1
20009,1.0,1,2314,72,826,666,58,0.7691802106301239,1,1
20010,1.0,1,7228,25,784,519,66,0.4630589103911256,0,0
20011,1.0,1,8185,39,268,773,78,0.39613576840894915,0,0
20012,1.0,1,4418,33,213,544,43,0.520517147152155,1,0
20013,1.0,0,5588,60,183,508,39,0.667112079444314,1,0
20014,1.0,0,6906,40,776,712,50,0.32355547302606374,0,0
20015,1.0,0,3140,66,688,643,29,0.6210055083177974,1,0
20016,1.0,0,2413,19,266,615,27,0.2243149666894826,0,0
20017,1.0,0,6799,48,291,782,71,0.34252002733024506,0,0
20018,1.0,1,6146,32,479,605,99,0.4618425654593285,0,0
20019,1.0,0,5048,35,355,711,4,0.2832560046673864,0,1
20020,1.0,1,1774,33,717,542,79,0.5221225893764463,1,1
20021,1.0,1,7991,52,431,694,27,0.5835105559827927,1,0
20022,1.0,1,7693,29,607,585,25,0.44891510825807446,0,0
20023,1.0,0,7553,74,709,546,72,0.7533219859867779,1,1
20024,1.0,1,3305,36,843,618,96,0.4901360179162479,0,1
20025,1.0,0,8253,80,385,779,22,0.6456185129129212,1,0
20026,1.0,0,4529,40,419,547,72,0.44850363243920244,0,1
20027,1.0,0,7430,39,391,695,42,0.32703717097772705,0,0
20028,1.0,1,3419,25,540,777,8,0.27329835604846453,0,0
20029,1.0,1,5073,43,788,658,68,0.5258808034127492,1,0
20030,1.0,0,1539,68,293,532,30,0.716774471483985,1,1
20031,1.0,1,3652,63,502,643,5,0.7167271873026204,1,1
20032,1.0,0,5313,22,503,821,58,0.1434556400137761,0,0
20033,1.0,1,1689,62,428,587,92,0.7445210566928907,1,1
20034,1.0,0,1130,35,524,840,16,0.20696354292674468,0,0
20035,1.0,0,1983,78,756,596,74,0.7522885970385689,1,1
20036,1.0,1,1252,34,706,760,35,0.3603421745677522,0,1
20037,1.0,0,7537,49,364,637,21,0.4633566668512244,0,1
20038,1.0,1,5092,21,573,579,90,0.3784054374948087,0,0
20039,1.0,1,4188,59,464,628,38,0.6945020995396799,1,1
20040,1.0,1,2515,49,825,666,61,0.577082308509501,1,0
20041,1.0,1,3086,68,748,571,75,0.7947818818115394,1,0
20042,1.0,0,6035,43,848,627,12,0.41396583779281415,0,1
20043,1.0,0,3552,63,776,676,45,0.5673882903827784,1,0
20044,1.0,1,6988,53,306,597,91,0.6655320400300374,1,1
20045,1.0,1,6544,43,787,813,69,0.4025194720933132,0,0
20046,1.0,0,1211,66,486,777,13,0.5156887713699396,1,1
20047,1.0,0,8075,48,821,750,4,0.36606195578629996,0,0
20048,1.0,1,5276,60,712,630,74,0.7013300962854213,1,1
20049,1.0,0,5497,58,694,762,82,0.4502797476044467,0,1
20050,1.0,1,4874,32,625,530,94,0.5220676791742054,1,1
20051,1.0,1,3183,28,384,659,71,0.3818001677172527,0,0
20052,1.0,1,2914,66,770,529,32,0.8039953988122249,1,1
20053,1.0,1,7004,31,557,643,86,0.42214260381895646,0,0
20054,1.0,1,4676,30,605,502,79,0.5251674380525917,1,1
20055,1.0,0,2455,21,592,631,45,0.22890202618939196,0,0
20056,1.0,0,4617,63,416,528,86,0.6785857780236773,1,1
20057,1.0,1,1638,65,347,653,35,0.7258681679384611,1,1
20058,1.0,1,7189,32,570,542,6,0.5124292563631503,1,1
20059,1.0,1,1015,19,827,583,94,0.35736239496444927,0,1
20060,1.0,1,2511,69,123,659,14,0.7520810958058382,1,1
20061,1.0,0,3689,22,515,653,40,0.2233120314634936,0,0
20062,1.0,1,4514,60,202,782,36,0.5901766960088907,1,1
20063,1.0,1,4815,52,313,745,6,0.5431791530609992,1,1
20064,1.0,1,5864,41,691,639,87,0.5217592475833887,1,1
20065,1.0,1,3267,63,431,607,32,0.7396378882850573,1,0
20066,1.0,1,4383,43,325,541,42,0.6177417112501418,1,0
20067,1.0,1,4585,58,387,748,98,0.5978279669979814,1,1
20068,1.0,1,3458,70,262,563,17,0.8111300926646217,1,1
20069,1.0,1,1651,56,111,755,72,0.5735290025991455,1,1
20070,1.0,0,2547,68,173,631,25,0.6479546959518723,1,0
20071,1.0,0,5428,39,847,631,11,0.37384769171630394,0,0
20072,1.0,1,6285,47,116,779,87,0.46746463536643945,0,1
20073,1.0,1,4558,63,510,666,9,0.7014683699268213,1,1
20074,1.0,0,6835,75,418,811,1,0.5751255794928912,1,0
20075,1.0,1,3597,42,699,602,32,0.5609287322663159,1,1
20076,1.0,0,4338,56,635,654,91,0.517549087145102,1,0
20077,1.0,0,2573,25,493,742,57,0.1952430004174003,0,0
20078,1.0,0,5715,67,366,693,72,0.5918944283675329,1,1
20079,1.0,0,6523,70,724,594,5,0.6914105276835075,1,1
20080,1.0,0,6364,57,238,757,53,0.44465824848671737,0,1
20081,1.0,1,7156,77,285,586,19,0.8395833640116508,1,1
20082,1.0,0,4440,20,210,668,22,0.2022385814448401,0,0
20083,1.0,0,1936,70,689,774,83,0.5566826617763173,1,0
20084,1.0,1,4892,24,547,590,62,0.3976555595210942,0,0
20085,1.0,0,6741,60,739,801,9,0.4384755265115441,0,0
20086,1.0,0,5550,37,212,567,53,0.40431544374695844,0,1
20087,1.0,0,5888,47,255,615,94,0.4616479302494179,0,0
20088,1.0,1,7392,66,750,740,57,0.675402788602224,1,0
20089,1.0,0,1951,19,227,840,63,0.12298508330883647,0,0
20090,1.0,0,3466,41,286,841,61,0.24719701981939005,0,0
20091,1.0,1,6055,72,334,819,39,0.6707385816131477,1,1
20092,1.0,1,6507,61,829,518,67,0.777772945108219,1,1
20093,1.0,0,2916,64,293,508,2,0.7006585547075913,1,0
20094,1.0,0,2639,21,670,826,80,0.13684034082891502,0,0
20095,1.0,0,3385,18,769,663,81,0.19248869942512065,0,0
20096,1.0,0,3540,53,833,752,29,0.4106019265032551,0,0
20097,1.0,1,3985,68,415,769,39,0.6719638293583218,1,0
20098,1.0,1,3191,49,141,622,10,0.6111963249651214,1,1
20099,1.0,1,6282,59,511,641,84,0.6855582692196087,1,1
20100,1.0,0,7435,74,300,831,60,0.5497446813349144,1,1
20101,1.0,0,3825,21,320,668,91,0.20857431442539262,0,0
20102,1.0,1,1863,54,481,514,19,0.7298488135485866,1,0
20103,1.0,0,4756,39,707,809,9,0.25193398650006377,0,0
20104,1.0,1,5103,25,613,573,89,0.42025228312849766,0,1
20105,1.0,0,7146,48,765,789,3,0.3374672942906273,0,0
20106,1.0,0,4697,41,250,597,92,0.4185486049678062,0,0
20107,1.0,0,1546,58,679,543,85,0.6236159445549364,1,0
20108,1.0,0,5694,29,216,682,13,0.25578215141884086,0,1
20109,1.0,1,1139,33,496,604,22,0.4723060108901514,0,0
20110,1.0,0,6211,24,677,677,82,0.22338838049400586,0,1
20111,1.0,0,7088,57,666,847,30,0.37477543037375555,0,1
20112,1.0,0,2675,20,576,736,19,0.16922925959802113,0,0
20113,1.0,0,3872,43,819,834,67,0.2663034787130989,0,0
20114,1.0,1,3224,69,682,690,23,0.7330247789582635,1,1
20115,1.0,1,8275,77,146,556,60,0.8521587080461489,1,1
20116,1.0,0,7326,23,382,715,46,0.1966941781606036,0,0
20117,1.0,1,4428,32,436,618,62,0.4514671277821253,0,1
20118,1.0,1,6272,40,472,786,24,0.3954191530563751,0,1
20119,1.0,0,1091,62,107,690,29,0.5467005095558571,1,1
20120,1.0,1,6972,69,320,727,23,0.7090974092134629,1,0
20121,1.0,1,8345,48,600,705,68,0.5365680244062377,1,1
20122,1.0,0,4963,72,642,630,56,0.6832095791945516,1,1
20123,1.0,1,8488,25,548,666,30,0.3495780942043193,0,1
20124,1.0,1,4349,79,456,627,23,0.8321423193286686,1,1
20125,1.0,0,6757,52,828,849,44,0.3290859948291401,0,1
20126,1.0,1,1735,65,397,738,39,0.6682624285813936,1,1
20127,1.0,0,2612,47,665,517,7,0.5402948977536235,1,1
20128,1.0,0,1633,25,200,529,52,0.3249466480899975,0,1
20129,1.0,0,8055,74,261,615,36,0.7098084815615947,1,0
20130,1.0,1,1257,66,210,825,42,0.6128484915863813,1,1
20131,1.0,1,4803,73,604,811,68,0.6848351314210822,1,0
20132,1.0,1,3717,60,673,827,96,0.5547650987998936,1,0
20133,1.0,1,8484,27,297,611,87,0.4094276380429143,0,0
20134,1.0,1,3982,38,491,845,68,0.3335842516419017,0,0
20135,1.0,0,4234,34,568,779,52,0.23398825920142088,0,1
20136,1.0,0,7335,31,710,756,85,0.22646082671051476,0,0
20137,1.0,0,2727,51,797,840,58,0.326910439724342,0,1
20138,1.0,0,8401,75,632,567,93,0.7479442764830023,1,0
20139,1.0,0,7201,42,651,516,59,0.49266106077309296,0,0
20140,1.0,0,2586,34,558,558,67,0.38342688525012547,0,1
20141,1.0,1,2698,24,258,585,68,0.40151428111391385,0,0
20142,1.0,0,4290,57,322,762,42,0.44069020594693037,0,1
20143,1.0,0,7945,49,286,732,8,0.3887840019289389,0,1
20144,1.0,0,7789,42,713,580,88,0.44146243331502666,0,0
20145,1.0,1,6383,70,630,663,93,0.7568886207886942,1,1
20146,1.0,1,3505,35,263,821,48,0.32491405643400517,0,0
20147,1.0,1,5627,55,678,650,93,0.6445574892414312,1,0
20148,1.0,1,6186,32,761,739,22,0.35801968530158407,0,0
20149,1.0,1,4914,20,374,681,81,0.2966608191626014,0,0
20150,1.0,1,6939,38,475,688,41,0.453388050909156,0,1
20151,1.0,0,4804,68,705,693,60,0.6012373233770958,1,0
20152,1.0,1,2481,43,753,607,68,0.5665206421546137,1,0
20153,1.0,1,1445,44,575,571,96,0.6040317486472158,1,0
20154,1.0,0,4714,26,386,753,18,0.1957835679738532,0,0
20155,1.0,0,6986,30,706,648,25,0.2849950255913681,0,0
20156,1.0,0,2749,63,232,824,100,0.4489600050345821,0,0
20157,1.0,1,1950,74,231,637,27,0.7981247768101173,1,1
20158,1.0,1,1045,31,250,583,5,0.46979188655928306,0,1
20159,1.0,0,1583,23,343,517,20,0.3164419677903656,0,0
20160,1.0,0,5738,57,584,636,69,0.5416401649426545,1,0
20161,1.0,0,4133,22,373,592,60,0.25917752548583395,0,0
20162,1.0,0,5125,32,750,517,91,0.39632925809595165,0,0
20163,1.0,0,8322,22,407,619,71,0.2428532699025005,0,1
20164,1.0,0,1573,31,239,640,85,0.29832999225901574,0,0
20165,1.0,1,1947,34,392,690,27,0.4136958065210963,0,0
20166,1.0,0,4439,68,749,802,66,0.5149952763765482,1,0
20167,1.0,1,5602,23,158,565,96,0.40766037547503214,0,0
20168,1.0,1,5742,25,742,573,65,0.42025228312849766,0,1
20169,1.0,1,1480,37,834,594,90,0.5191310331129007,1,0
20170,1.0,0,5529,26,369,804,41,0.1712332422064461,0,0
20171,1.0,0,5713,33,674,748,30,0.24507971258855657,0,1
20172,1.0,1,7076,48,226,620,8,0.6034727861754859,1,0
20173,1.0,1,4418,54,610,630,45,0.6503809900303528,1,1
20174,1.0,0,4999,22,757,631,11,0.23582614523285383,0,0
20175,1.0,1,1345,45,737,574,70,0.6109871182997605,1,1
20176,1.0,1,1147,60,480,675,24,0.6701550922583212,1,0
20177,1.0,0,4425,18,580,774,72,0.14295294936314032,0,0
20178,1.0,1,7890,33,360,544,84,0.520517147152155,1,0
20179,1.0,0,7455,65,603,601,71,0.6433881547550868,1,0
20180,1.0,0,1681,33,187,772,69,0.23107869501094594,0,0
20181,1.0,1,3800,31,699,796,9,0.3087126862706356,0,0
20182,1.0,1,7252,31,325,523,4,0.5179983075482913,1,0
20183,1.0,1,1179,56,252,835,35,0.5097300926643205,1,1
20184,1.0,0,7224,52,667,778,48,0.3813236861752183,0,0
20185,1.0,0,5395,23,794,808,66,0.15365180900532818,0,0
20186,1.0,0,2258,26,321,645,33,0.2562691090771028,0,0
20187,1.0,1,7984,74,493,720,68,0.7516862748790143,1,1
20188,1.0,1,1010,26,267,522,4,0.4703190845387524,0,0
20189,1.0,1,2060,34,101,560,63,0.517359975668462,1,0
20190,1.0,0,3046,24,630,509,38,0.3305680667089323,0,0
20191,1.0,0,5736,62,487,531,88,0.6679236781993717,1,0
20192,1.0,1,2755,30,228,572,86,0.4689359108855429,0,0
20193,1.0,0,2929,68,276,642,69,0.6398416240053356,1,0
20194,1.0,0,6120,31,337,801,82,0.20211019324296092,0,0
20195,1.0,1,5638,55,227,644,97,0.648966835595447,1,1
20196,1.0,1,6001,29,174,521,44,0.5002040055921863,1,1
20197,1.0,1,6099,24,399,700,28,0.3166772519431965,0,1
20198,1.0,0,4312,70,367,773,60,0.5574763651783861,1,1
20199,1.0,0,7658,77,561,832,22,0.5775893295980159,1,1
20200,1.0,0,6285,75,705,530,30,0.769714090375825,1,1
20201,1.0,1,3735,31,395,828,28,0.28718812468087035,0,1
20202,1.0,1,6771,23,620,714,86,0.29881662138928133,0,1
20203,1.0,0,1489,53,435,647,34,0.4940701896736886,0,1
20204,1.0,1,2712,29,636,588,65,0.44652893513194813,0,1
20205,1.0,0,6063,62,510,512,18,0.6813378984434117,1,0
20206,1.0,1,4583,57,295,760,52,0.5790808576377878,1,1
20207,1.0,1,5366,28,208,516,73,0.49451991988181093,0,0
20208,1.0,1,3589,35,529,711,32,0.40674487921594754,0,0
20209,1.0,1,3538,31,629,737,68,0.3506104255947816,0,1
20210,1.0,0,6342,60,536,579,37,0.6146175464484803,1,1
20211,1.0,0,2980,27,428,831,22,0.16452428253290474,0,0
20212,1.0,0,4410,27,220,795,91,0.1810661875043744,0,0
20213,1.0,1,2345,18,326,518,53,0.3973393270861314,0,1
20214,1.0,0,6929,70,350,793,99,0.5415518259719971,1,1
20215,1.0,0,1983,76,631,754,9,0.6283090906687879,1,1
20216,1.0,1,2463,54,491,632,47,0.6489166999241635,1,1
20217,1.0,0,6873,43,610,828,33,0.27009147618944773,0,1
20218,1.0,0,6458,76,822,530,89,0.7765231128000538,1,1
20219,1.0,0,1589,35,470,733,50,0.26911136451018974,0,1
20220,1.0,1,2947,58,212,629,14,0.6855108270839666,1,1
20221,1.0,0,6671,79,478,522,74,0.8002272046496568,1,0
20222,1.0,1,5884,66,136,587,8,0.7729220302481159,1,1
20223,1.0,0,1025,20,496,681,14,0.1955757477081721,0,0
20224,1.0,0,7766,35,796,682,26,0.30257151989374004,0,0
20225,1.0,0,2640,40,773,699,61,0.3327746517677791,0,1
20226,1.0,1,4180,32,119,816,5,0.3032945412893448,0,0
20227,1.0,0,1330,53,561,721,18,0.43493140605846947,0,1
20228,1.0,0,4877,50,668,678,64,0.44031053615460447,0,0
20229,1.0,0,3202,43,623,507,56,0.5096022331667761,1,1
20230,1.0,1,5885,76,125,569,24,0.8417084321999961,1,1
20231,1.0,1,6154,43,452,636,93,0.5434858571934039,1,0
20232,1.0,0,5712,20,410,708,25,0.18227181741838777,0,0
20233,1.0,0,5151,59,286,627,9,0.567961702952788,1,1
20234,1.0,0,3895,21,550,601,19,0.24637887000737266,0,0
20235,1.0,0,7432,64,193,797,91,0.48021013857461514,0,1
20236,1.0,0,3405,73,407,622,69,0.6970133938299621,1,0
20237,1.0,1,5383,51,846,677,26,0.5873606437438076,1,1
20238,1.0,1,3479,32,101,764,100,0.33975458418903637,0,0
20239,1.0,1,1487,62,248,656,73,0.7000731833223017,1,1
20240,1.0,0,3625,60,217,841,72,0.40708699150890826,0,1
20241,1.0,0,1449,73,474,661,48,0.6698846363863601,1,1
20242,1.0,1,5063,75,726,545,15,0.8467552965598433,1,0
20243,1.0,1,6260,18,753,666,22,0.29056521106365696,0,0
20244,1.0,1,2165,23,377,535,46,0.43115418113443704,0,0
20245,1.0,0,6149,51,722,600,2,0.5124535306248634,1,1
20246,1.0,1,6581,54,175,673,87,0.6183131826353069,1,1
20247,1.0,1,6968,19,400,696,60,0.27882012530899275,0,1
20248,1.0,1,5901,68,739,610,63,0.7735632210919114,1,1
20249,1.0,1,7504,45,359,805,99,0.4276115850860815,0,1
20250,1.0,1,3684,57,100,642,52,0.6678720174433369,1,0
20251,1.0,1,4697,78,847,613,78,0.8330084261609417,1,1
20252,1.0,0,2373,58,572,738,61,0.46945338713392565,0,0
20253,1.0,1,2696,46,170,724,65,0.501943479622343,1,0
20254,1.0,0,7050,69,455,797,48,0.5286943553791945,1,1
20255,1.0,0,6095,37,646,707,21,0.3019859187486709,0,1
20256,1.0,1,6197,31,180,670,86,0.4011115458404053,0,0
20257,1.0,1,6128,64,670,522,97,0.7951627034247349,1,1
20258,1.0,1,7792,52,524,571,22,0.6754325484324892,1,0
20259,1.0,1,1562,56,264,796,92,0.5410022124067773,1,1
20260,1.0,0,6621,61,568,811,84,0.44011439145740683,0,1
20261,1.0,1,1290,59,499,712,48,0.6343783477482952,1,0
20262,1.0,1,4820,47,336,603,34,0.6072625424388683,1,0
20263,1.0,0,1701,44,683,593,33,0.45031334922622707,0,1
20264,1.0,0,7431,35,590,724,44,0.2748435909076999,0,1
20265,1.0,0,4830,79,750,786,91,0.6314626571625888,1,1
20266,1.0,0,7736,50,380,808,99,0.3411716057039932,0,1
20267,1.0,1,4534,31,427,715,5,0.36688841963462315,0,0
20268,1.0,0,1617,63,338,535,49,0.6736550077713535,1,0
20269,1.0,0,4049,70,527,575,84,0.7042960290574156,1,1
20270,1.0,0,2343,58,656,549,27,0.6190750758701954,1,0
20271,1.0,1,1683,68,410,686,81,0.7279149871452241,1,1
20272,1.0,1,7374,31,640,809,89,0.29986053461626994,0,1
20273,1.0,1,6600,35,693,792,8,0.34570014707010843,0,0
20274,1.0,0,2884,49,164,832,47,0.31559284882651756,0,0
20275,1.0,0,4630,70,562,772,42,0.5582697751452249,1,1
20276,1.0,0,2007,36,177,773,99,0.2518095812391702,0,0
20277,1.0,0,1717,38,389,542,29,0.4333302380920947,0,0
20278,1.0,0,4460,55,205,779,3,0.40837486639496384,0,1
20279,1.0,0,1585,67,807,640,19,0.6323448266827616,1,1
20280,1.0,0,3341,38,747,610,86,0.3805970983051959,0,1
20281,1.0,0,5786,69,568,662,8,0.633941378801843,1,1
20282,1.0,1,7168,63,178,823,56,0.5864411288616072,1,1
20283,1.0,0,7359,69,754,585,63,0.6893006163105029,1,0
20284,1.0,0,6265,78,807,640,21,0.724983795065346,1,1
20285,1.0,1,5990,70,202,529,50,0.8273182312200037,1,1
20286,1.0,1,5615,71,349,714,15,0.7331109054989947,1,1
20287,1.0,0,5373,57,846,786,58,0.4217574521503086,0,0
20288,1.0,1,4983,44,319,648,28,0.5435404581525105,1,0
20289,1.0,1,2738,49,180,792,76,0.47639222298828227,0,1
20290,1.0,0,7410,20,766,634,84,0.22045918585484087,0,0
20291,1.0,1,7430,46,455,837,33,0.41199670981913766,0,0
20292,1.0,1,5768,75,467,694,39,0.7738329451582431,1,1
20293,1.0,0,2050,39,180,575,38,0.41687674623358134,0,1
20294,1.0,0,3225,27,228,771,13,0.19279675051894704,0,0
20295,1.0,0,7072,38,808,672,5,0.3348227550006817,0,1
20296,1.0,1,2444,79,270,552,51,0.8632018625142738,1,1
20297,1.0,0,4197,73,368,744,42,0.6084196834122251,1,0
20298,1.0,0,2096,48,370,645,7,0.4473480778327504,0,0
20299,1.0,1,8405,80,806,554,22,0.866981521561034,1,1
20300,1.0,0,5296,57,245,611,17,0.5615280114677728,1,0
20301,1.0,0,4466,76,809,547,37,0.7668901741807358,1,1
20302,1.0,0,8371,34,810,646,15,0.3190587656626221,0,1
20303,1.0,0,4350,37,148,667,4,0.3297779652077065,0,0
20304,1.0,0,2416,75,491,539,81,0.7645424469351587,1,1
20305,1.0,1,4830,53,696,538,99,0.706372984808099,1,1
20306,1.0,1,6564,73,599,650,93,0.7848195235594809,1,0
20307,1.0,0,8442,56,115,541,64,0.6067607441627237,1,0
20308,1.0,0,8489,39,802,502,69,0.47482474120900325,0,1
20309,1.0,0,7137,36,794,597,3,0.3721886542812088,0,1
20310,1.0,0,5074,62,130,841,35,0.42595379997626825,0,1
20311,1.0,0,4176,55,303,659,88,0.5038300791962053,1,0
20312,1.0,0,3675,57,193,506,93,0.6422453505642799,1,1
20313,1.0,1,8060,36,521,803,69,0.34647793532487187,0,1
20314,1.0,1,8159,38,554,734,43,0.41703412594087697,0,1
20315,1.0,1,4081,25,502,676,72,0.34229994180697526,0,0
20316,1.0,1,3288,70,663,831,74,0.644576807588451,1,1
20317,1.0,1,5889,59,382,840,22,0.5347698664463698,1,1
20318,1.0,1,1080,40,709,821,41,0.3688450391883264,0,0
20319,1.0,1,3156,18,453,681,13,0.2807202813011728,0,1
20320,1.0,0,7352,53,348,613,80,0.5213990855269734,1,1
20321,1.0,0,4699,43,482,519,76,0.4999532067059868,0,1
20322,1.0,0,6483,47,131,627,33,0.45206986912606073,0,0
20323,1.0,1,1905,63,385,772,5,0.6255858261576234,1,0
20324,1.0,1,3329,60,326,764,21,0.6041045503152723,1,0
20325,1.0,1,3703,72,262,824,81,0.6671768237546345,1,0
20326,1.0,0,5722,64,426,609,30,0.6284435719958409,1,1
20327,1.0,1,5253,34,376,763,98,0.3581208543564211,0,1
20328,1.0,0,5211,75,771,568,78,0.7473373622336739,1,1
20329,1.0,1,3461,75,792,816,99,0.6979680140432234,1,1
20330,1.0,1,4278,53,275,750,18,0.5488152898385827,1,0
20331,1.0,0,4124,47,598,829,76,0.3010944407571556,0,1
20332,1.0,0,4258,58,365,533,46,0.6311356877595696,1,0
20333,1.0,0,8479,56,741,587,31,0.5709544854548974,1,0
20334,1.0,0,8056,29,143,781,31,0.19997277510211964,0,1
20335,1.0,1,1341,39,796,566,98,0.5607661237229318,1,1
20336,1.0,0,1443,75,410,841,14,0.5513910514422193,1,1
20337,1.0,0,5025,79,426,617,95,0.7468959283024974,1,1
20338,1.0,0,5398,26,837,704,1,0.22179463437198416,0,0
20339,1.0,0,6117,33,139,733,51,0.2541163077138466,0,0
20340,1.0,1,1580,19,308,585,45,0.3558862788613723,0,1
20341,1.0,0,3139,51,667,639,9,0.4811019400769652,0,0
20342,1.0,0,7712,43,750,586,58,0.4462810178453134,0,1
20343,1.0,0,8089,80,628,827,73,0.6095524839982118,1,1
20344,1.0,0,2826,68,610,609,15,0.6639237175432116,1,0
20345,1.0,0,3913,53,602,604,73,0.5286185070429781,1,0
20346,1.0,0,7997,79,335,838,44,0.59175531189641,1,1
20347,1.0,1,1425,67,636,601,76,0.7718296451784084,1,1
20348,1.0,0,1196,22,350,697,39,0.19972643514618302,0,0
20349,1.0,1,1755,21,369,508,92,0.433414461481423,0,1
20350,1.0,0,2313,63,154,504,4,0.6951868832745729,1,1
20351,1.0,1,5769,74,366,846,35,0.668701364688043,1,0
20352,1.0,0,7111,75,685,850,15,0.5442196871009817,1,0
20353,1.0,0,7814,59,348,573,95,0.6099836486820147,1,0
20354,1.0,0,2118,66,480,579,91,0.6681188973711218,1,1
20355,1.0,1,1091,52,253,837,78,0.46934056744843866,0,0
20356,1.0,0,6579,68,552,749,64,0.5573677811744528,1,1
20357,1.0,1,6497,65,583,653,83,0.7258681679384611,1,0
20358,1.0,0,1762,53,235,805,95,0.3700587931913181,0,1
20359,1.0,0,1558,55,537,573,84,0.5724758784425488,1,1
20360,1.0,1,4539,36,788,712,62,0.4153639951926237,0,0
20361,1.0,0,6493,71,589,514,92,0.7507996574223228,1,1
20362,1.0,1,3753,66,713,725,60,0.6858902556446124,1,1
20363,1.0,0,2448,76,168,597,99,0.7369153370548306,1,1
20364,1.0,0,7984,47,153,767,14,0.34464683732388773,0,0
20365,1.0,1,5057,34,607,733,73,0.3805940726539587,0,1
20366,1.0,0,4761,63,625,832,9,0.44260227389483553,0,1
20367,1.0,1,3744,32,358,760,51,0.34264683847143246,0,0
20368,1.0,1,6355,56,554,719,85,0.6015833141863053,1,0
20369,1.0,1,5815,42,502,620,40,0.5466218933056415,1,0
20370,1.0,0,3339,75,251,819,69,0.5688255142168281,1,1
20371,1.0,1,6935,76,381,797,54,0.7186104137553525,1,1
20372,1.0,0,2479,47,430,800,34,0.32108145413500355,0,0
20373,1.0,0,3101,35,811,572,23,0.3819590386440377,0,0
20374,1.0,1,7322,24,464,735,11,0.29283184985905103,0,0
20375,1.0,0,5348,62,706,804,48,0.45527988037372014,0,0
20376,1.0,0,2212,27,355,585,92,0.3028788923711596,0,0
20377,1.0,1,7504,19,337,618,66,0.3319416461676644,0,0
20378,1.0,1,6820,27,622,734,86,0.3182142660265901,0,1
20379,1.0,1,1689,78,234,536,40,0.8646884128531279,1,1
20380,1.0,1,6316,54,241,689,55,0.6060949825506108,1,0
20381,1.0,0,3234,67,709,501,50,0.7289724876195728,1,0
